Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
37,92600,95,703,Y,1604,3200,137000,133000,0.50125,Active,non-default,TX,"41,275",0
37,93000,95,793,N,2572,5160,404000,299900,0.49845,Active,non-default,IN,"43,003",0
37,93100,95,737,N,886,1916,135000,131500,0.462422,Active,non-default,FL,"40,171",0
37,93700,100,580,N,2383,4999,249000,248000,0.476695,Active,non-default,CA,"49,894",0
37,93955,95,596,N,1585,4000,165000,162000,0.39625,Pay-off,non-default,GA,"43,217",0
37,94100,100,688,N,1800,4721,151000,149434,0.381275,Active,non-default,GA,"43,217",0
37,94400,80,700,Y,3432,6603,154000,144750,0.519764,Pay-off,non-default,FL,"40,171",0
37,94500,100,685,N,2514,6375,308000,264000,0.394353,Active,non-default,MS,"33,659",0
37,94500,90,640,N,3529,9748,415000,410191,0.362023,Active,non-default,TX,"41,275",0
37,94500,95,750,Y,1860,5749,255000,253000,0.323535,Default,default,GA,"43,217",0
37,94500,90,601,Y,1468,1608,180000,145000,0.912935,Pay-off,non-default,MA,"52,354",0
37,94850,97,725,N,1260,5305,153000,150000,0.237512,Pay-off,non-default,AZ,"42,590",0
37,94900,100,786,Y,841,3100,95000,95000,0.27129,Pay-off,non-default,TX,"41,275",0
37,96000,100,660,Y,903,3211,114000,113500,0.281221,Pay-off,non-default,AZ,"42,590",0
37,96200,94,759,N,2395,6465,350000,332576,0.370456,Active,non-default,CA,"49,894",0
37,96500,88,639,N,1960,3795,148000,148000,0.516469,Active,non-default,IL,"45,787",0
37,97200,90,709,N,0,5750,305000,305000,0,Pay-off,non-default,NY,"44,228",0
37,99200,80,741,N,1903,6847,150000,145090,0.277932,Active,non-default,PA,"44,286",0
37,99200,80,661,N,1446,3481,147000,144000,0.415398,Pay-off,non-default,SC,"39,326",0
37,99400,97,634,N,2726,6848,215000,213400,0.398072,Active,non-default,MD,"56,763",0
37,99750,95,720,Y,790,1833,58000,55575,0.430987,Active,non-default,OK,"38,281",1
37,99750,95,671,N,492,1800,55500,53000,0.273333,Pay-off,non-default,AL,"38,111",1
37,99900,80,556,N,2957,8763,280000,274000,0.337442,Active,non-default,OH,"44,160",0
37,100000,89,689,N,1508,3508,102000,102000,0.429875,Active,non-default,TN,"38,550",0
37,100000,74,628,N,2434,6737,163000,161990,0.361288,Active,non-default,TX,"41,275",0
37,100000,80,700,N,2015,5000,242500,242500,0.403,Active,non-default,CA,"49,894",0
37,100000,80,709,N,4018,9706,335000,335000,0.413971,Active,non-default,NJ,"56,772",0
37,100700,95,594,N,1785,3717,206000,206000,0.480226,Active,non-default,NC,"39,000",0
37,101000,100,767,N,2916,5416,220000,219000,0.538405,Active,non-default,WI,"47,220",0
37,101500,94,696,N,1833,5434,115000,112000,0.337321,Active,non-default,TX,"41,275",0
37,101507,90,696,Y,2162,5387,245000,245000,0.401337,Pay-off,non-default,CA,"49,894",0
37,101950,90,683,N,0,5802,267000,267000,0,Pay-off,non-default,FL,"40,171",0
37,102000,100,660,Y,649,2600,35000,34000,0.249615,Active,non-default,TX,"41,275",1
37,102000,100,736,N,970,3566,81000,80000,0.272013,Active,non-default,IL,"45,787",1
37,102600,95,740,Y,1506,4996,200000,192000,0.301441,Active,non-default,GA,"43,217",0
37,103500,100,551,N,2174,5146,64800,58000,0.422464,Active,non-default,MS,"33,659",1
37,103500,90,585,N,2152,8850,232000,231000,0.243164,Active,non-default,IL,"45,787",0
37,103550,95,522,Y,2116,3333,166500,166345,0.634863,Active,non-default,GA,"43,217",0
37,104000,100,613,Y,2606,3978,145000,143000,0.655103,Active,non-default,FL,"40,171",0
37,104000,80,672,N,1039,3033,180000,180000,0.342565,Pay-off,non-default,OR,"42,617",0
37,104400,90,634,N,0,9000,178900,178900,0,Pay-off,non-default,AZ,"42,590",0
37,104405,95,614,N,1221,2898,62000,61900,0.421325,Active,non-default,TN,"38,550",1
37,104500,95,668,N,1757,5885,216000,216000,0.298556,Pay-off,non-default,CA,"49,894",0
37,105000,100,730,N,783,4583,110000,105000,0.170849,Active,non-default,PA,"44,286",0
37,105000,100,632,N,1193,2819,94900,94900,0.4232,Active,non-default,NC,"39,000",1
37,105000,27,648,N,1777,5000,195000,182900,0.3554,Active,non-default,GA,"43,217",0
37,105052,102,685,N,1615,2596,225000,199000,0.622111,Active,non-default,CA,"49,894",0
37,105300,97,674,N,2199,6713,230000,230000,0.327573,Pay-off,non-default,FL,"40,171",0
37,105500,100,607,Y,1327,4000,135825,135825,0.33175,Active,non-default,GA,"43,217",0
37,105600,80,585,Y,3528,9030,220000,215962,0.390698,Active,non-default,WA,"48,688",0
37,106000,95,677,N,1063,4600,114000,114000,0.231087,Active,non-default,AR,"33,948",0
37,106000,100,632,Y,2261,6488,93000,93000,0.34849,Pay-off,non-default,WA,"48,688",1
37,106000,100,693,Y,2470,7000,100000,100000,0.352857,Pay-off,non-default,TX,"41,275",1
37,107000,84,737,N,3387,6926,170000,170000,0.489027,Active,non-default,OH,"44,160",0
37,107840,80,687,N,2107,5176,132000,131000,0.407071,Pay-off,non-default,FL,"40,171",0
37,107900,88,665,Y,3557,8759,225000,214900,0.406097,Pay-off,non-default,TX,"41,275",0
37,107950,90,719,N,2120,4250,149000,148871,0.498824,Active,non-default,SC,"39,326",0
37,108000,100,749,N,1332,2189,62000,45000,0.608497,Active,non-default,NM,"37,587",1
37,108000,90,791,N,1102,3518,110100,110100,0.313246,Active,non-default,CO,"51,022",0
37,108000,90,699,N,3033,9813,142000,138500,0.30908,Active,non-default,CA,"49,894",0
37,108000,90,614,N,2738,8654,165000,158865,0.316385,Active,non-default,TX,"41,275",0
37,108000,90,696,N,2500,4160,186000,186000,0.600962,Active,non-default,IL,"45,787",0
37,109000,100,745,N,1449,3875,137000,137000,0.373935,Active,non-default,TX,"41,275",0
37,109000,95,697,Y,1338,3466,130000,130000,0.386036,Pay-off,non-default,MD,"56,763",0
37,109900,100,697,N,0,5025,164000,160490,0,Active,non-default,TX,"41,275",0
37,110000,100,792,N,2606,6094,270000,268120,0.427634,Active,non-default,VA,"53,275",0
37,110000,100,705,N,1487,4500,210000,210000,0.330444,Default,default,AZ,"42,590",0
37,110000,100,590,Y,1233,4025,159000,159000,0.306335,Pay-off,non-default,AZ,"42,590",0
37,110100,80,735,N,3108,5800,179000,179000,0.535862,Pay-off,non-default,FL,"40,171",0
37,110550,100,694,N,1117,5000,88000,88000,0.2234,Pay-off,non-default,MA,"52,354",1
37,110700,70,735,N,4746,8646,272000,271408,0.548924,Active,non-default,IL,"45,787",0
37,110865,95,684,N,1140,2487,106000,98000,0.458384,Active,non-default,TX,"41,275",1
37,111000,100,640,Y,1233,4157,71000,70000,0.296608,Active,non-default,FL,"40,171",1
37,111150,95,667,N,1432,5996,144000,140000,0.238826,Pay-off,non-default,FL,"40,171",0
37,111550,97,781,N,1582,3125,157000,155001,0.50624,Pay-off,non-default,FL,"40,171",0
37,111900,80,728,Y,1117,3473,112000,110500,0.321624,Default,default,GA,"43,217",0
37,112000,100,761,Y,1808,6528,146500,145000,0.276961,Active,non-default,AL,"38,111",0
37,112000,80,698,N,0,12500,230000,230000,0,Pay-off,non-default,NY,"44,228",0
37,112100,95,764,Y,1757,3878,205000,202900,0.453069,Active,non-default,GA,"43,217",0
37,112275,90,676,N,2597,4722,152000,136000,0.549979,Pay-off,non-default,TX,"41,275",0
37,112500,90,671,N,1331,3120,120000,103500,0.426603,Pay-off,non-default,MS,"33,659",0
37,112550,80,521,Y,2413,2646,265000,265000,0.911943,Pay-off,non-default,FL,"40,171",0
37,113850,90,742,N,2302,5462,154000,153395,0.421457,Active,non-default,FL,"40,171",0
37,114000,95,660,Y,1542,3208,175000,175000,0.480673,Pay-off,non-default,VA,"53,275",0
37,114300,90,783,N,1095,5818,158000,158960,0.188209,Active,non-default,FL,"40,171",0
37,115000,100,586,Y,1682,3416,158000,156526,0.492389,Active,non-default,GA,"43,217",0
37,115000,61,696,N,1259,3333,112000,100001,0.377738,Pay-off,non-default,MI,"44,476",1
37,115240,100,683,N,2665,5005,240000,239116,0.532468,Pay-off,non-default,TX,"41,275",0
37,116000,95,667,Y,1800,4499,185000,185000,0.400089,Pay-off,non-default,MA,"52,354",0
37,116023,80,705,N,1263,2746,95000,89900,0.459942,Active,non-default,SD,"40,518",1
37,116404,80,658,Y,2747,2817,309000,309000,0.975151,Pay-off,non-default,CA,"49,894",0
37,116700,100,672,N,0,9630,313267,116700,0,Pay-off,non-default,CA,"49,894",0
37,117000,90,689,N,3609,9678,185000,185000,0.372908,Active,non-default,OK,"38,281",0
37,117000,90,745,N,1263,3940,162000,160000,0.320558,Pay-off,non-default,WI,"47,220",0
37,118000,100,591,N,1518,3036,112000,98900,0.5,Active,non-default,GA,"43,217",1
37,118000,100,602,Y,1543,5529,183000,182371,0.279074,Active,non-default,NC,"39,000",0
37,118000,100,669,N,1773,9783,213000,210706,0.181233,Active,non-default,TX,"41,275",0
37,118250,95,686,N,2509,4728,176000,175920,0.530668,Pay-off,non-default,TX,"41,275",0
37,118450,100,706,N,1911,4255,158000,157248,0.449119,Active,non-default,NC,"39,000",0
37,118655,95,650,N,2335,5416,314000,313704,0.43113,Pay-off,non-default,CO,"51,022",0
37,119000,100,734,N,1491,2528,168500,168038,0.589794,Pay-off,non-default,FL,"40,171",0
37,119500,100,792,N,836,4583,82000,77000,0.182413,Active,non-default,OR,"42,617",1
37,119500,79,652,Y,1500,3466,117000,116000,0.432776,Pay-off,non-default,FL,"40,171",1
37,119500,100,706,N,1232,6850,120500,120500,0.179854,Pay-off,non-default,FL,"40,171",0
37,120000,89,746,Y,1150,2189,57000,62500,0.525354,Active,non-default,IL,"45,787",1
37,120000,100,697,Y,951,2833,86000,85500,0.335687,Active,non-default,FL,"40,171",1
37,120000,80,788,Y,2333,4582,232000,230000,0.509166,Active,non-default,FL,"40,171",0
37,120000,100,631,N,4184,4583,302000,302000,0.912939,Active,non-default,AZ,"42,590",0
37,120000,80,748,N,2201,5574,66000,65000,0.394869,Pay-off,non-default,SC,"39,326",1
37,120000,100,737,N,2362,5954,200600,200400,0.396708,Pay-off,non-default,NM,"37,587",0
37,120000,67,647,N,3754,6141,210000,203000,0.611301,Pay-off,non-default,NC,"39,000",0
37,120000,100,637,N,2913,5738,220000,220000,0.507668,Pay-off,non-default,TX,"41,275",0
37,120000,80,720,N,2022,4417,223000,223000,0.457777,Pay-off,non-default,IL,"45,787",0
37,120000,100,527,Y,2627,4167,269000,269000,0.63043,Pay-off,non-default,CA,"49,894",0
37,120650,95,693,N,1908,4200,195000,193000,0.454286,Active,non-default,UT,"50,614",0
37,120900,100,578,N,3784,6674,200000,198000,0.566976,Default,default,SC,"39,326",0
37,121812,80,695,N,2717,9066,156000,151500,0.299691,Active,non-default,IN,"43,003",0
37,122000,98,654,Y,2516,4000,106000,105000,0.629,Active,non-default,NC,"39,000",1
37,122000,100,654,N,1217,3200,142130,142000,0.380313,Active,non-default,OK,"38,281",0
37,122000,100,665,Y,2189,4945,272000,272000,0.442669,Active,non-default,CO,"51,022",0
37,122000,100,777,N,1761,4996,140000,139555,0.352482,Pay-off,non-default,GA,"43,217",0
37,122000,100,747,N,1727,6167,238000,236000,0.280039,Pay-off,non-default,NC,"39,000",0
37,122250,80,753,N,1404,3115,156000,150800,0.450722,Default,default,MI,"44,476",0
37,122500,100,771,N,1269,3970,99000,98750,0.319647,Active,non-default,TX,"41,275",1
37,122500,95,737,N,1675,4167,160500,160500,0.401968,Pay-off,non-default,CT,"55,970",0
37,122800,100,676,N,2619,6093,273000,270808,0.429838,Pay-off,non-default,FL,"40,171",0
37,123200,90,673,N,3557,8633,294000,287900,0.412024,Active,non-default,NH,"57,352",0
37,123500,100,603,N,1151,4583,158000,154000,0.251146,Pay-off,non-default,AL,"38,111",0
37,123900,95,671,N,1513,3458,164226,164226,0.437536,Active,non-default,NY,"44,228",0
37,124000,90,797,N,2196,8995,300000,297000,0.244136,Active,non-default,WI,"47,220",0
37,124000,87,626,N,1408,4000,143000,140000,0.352,Default,default,GA,"43,217",0
37,124000,92,742,N,755,2830,120000,120000,0.266784,Pay-off,non-default,MD,"56,763",1
37,124150,100,633,N,0,3485,108000,108000,0,Active,non-default,TN,"38,550",1
37,124350,100,792,Y,891,4749,87000,81500,0.187618,Active,non-default,MN,"55,914",1
37,124475,100,603,N,919,3120,70000,68500,0.294551,Pay-off,non-default,NV,"46,984",1
37,124500,100,791,N,2315,4881,275000,275000,0.474288,Active,non-default,IL,"45,787",0
37,124650,80,759,Y,2441,9069,325000,325000,0.269159,Pay-off,non-default,NY,"44,228",0
37,124800,80,769,Y,3066,9000,410000,410000,0.340667,Pay-off,non-default,NY,"44,228",0
37,125000,100,746,N,1339,3128,153000,153000,0.428069,Active,non-default,DE,"50,152",0
37,125162,95,687,N,1281,3320,111001,110001,0.385843,Active,non-default,SC,"39,326",1
37,125349,100,776,N,1334,4313,113000,112500,0.309297,Pay-off,non-default,AZ,"42,590",1
37,125400,95,702,N,1979,3300,87000,87000,0.599697,Active,non-default,OH,"44,160",1
37,126000,95,642,N,2011,4973,109000,109000,0.404384,Active,non-default,NV,"46,984",1
37,126012,97,670,N,1219,5402,144706,138000,0.225657,Active,non-default,TX,"41,275",0
37,126629,99,652,N,866,2293,78000,76500,0.377671,Active,non-default,TN,"38,550",1
37,127000,100,660,Y,777,2382,93000,92900,0.326196,Active,non-default,AZ,"42,590",1
37,127000,100,613,N,1197,4766,133000,127500,0.251154,Pay-off,non-default,MD,"56,763",0
37,127000,100,625,Y,2193,3159,302000,302000,0.694207,Pay-off,non-default,CA,"49,894",0
37,127200,80,656,N,962,2830,85000,85000,0.339929,Active,non-default,PA,"44,286",1
37,127200,95,667,N,1708,4811,110000,110000,0.35502,Active,non-default,WI,"47,220",1
37,127500,100,609,Y,484,1343,50000,39500,0.360387,Active,non-default,LA,"35,523",1
37,128000,80,668,Y,1832,4347,129000,124279,0.42144,Active,non-default,GA,"43,217",0
37,128000,80,650,Y,4873,9672,258000,256934,0.503825,Active,non-default,TX,"41,275",0
37,128000,80,782,N,1250,3871,116000,115000,0.322914,Pay-off,non-default,TN,"38,550",1
37,128000,80,697,N,1757,3418,152000,148000,0.514043,Pay-off,non-default,OR,"42,617",0
37,128328,100,560,N,2694,6741,240000,237000,0.399644,Active,non-default,IL,"45,787",0
37,129000,80,675,N,0,8982,237551,129000,0,Pay-off,non-default,CA,"49,894",0
37,129000,100,638,N,1494,3833,154000,153696,0.389773,Pay-off,non-default,NC,"39,000",0
37,129000,97,631,Y,1949,5000,230000,225907,0.3898,Pay-off,non-default,CA,"49,894",0
37,129200,76,759,N,5259,9562,253000,245000,0.54999,Active,non-default,OR,"42,617",0
37,129200,80,709,Y,2261,4159,225000,225000,0.54364,Pay-off,non-default,NY,"44,228",0
37,129475,95,603,Y,734,1967,79900,79900,0.373157,Active,non-default,VA,"53,275",1
37,129520,80,691,N,0,9300,400000,400000,0,Pay-off,non-default,NY,"44,228",0
37,130000,100,725,N,1879,4633,80000,79310,0.405569,Active,non-default,PA,"44,286",1
37,130000,80,617,Y,2829,4340,305000,305000,0.651843,Pay-off,non-default,CA,"49,894",0
37,130410,90,761,N,1782,3278,75000,75000,0.543624,Active,non-default,TN,"38,550",1
37,130900,90,648,N,871,2963,77700,65000,0.293959,Pay-off,non-default,GA,"43,217",1
37,131100,95,723,N,0,5000,134000,131000,0,Active,non-default,TX,"41,275",0
37,131100,95,615,Y,2227,3886,167000,164000,0.573083,Active,non-default,PA,"44,286",0
37,131200,80,706,N,2514,4160,184000,183600,0.604327,Pay-off,non-default,TX,"41,275",0
37,131400,90,606,N,1469,3771,170000,168142,0.389552,Pay-off,non-default,GA,"43,217",0
37,131575,95,657,N,2678,9733,122000,120900,0.275146,Pay-off,non-default,MD,"56,763",1
37,131600,100,675,N,2018,3680,109000,107000,0.54837,Pay-off,non-default,FL,"40,171",1
37,131710,100,740,Y,1453,2500,120000,119000,0.5812,Pay-off,non-default,IL,"45,787",1
37,131988,98,663,N,1750,4937,224000,220000,0.354466,Active,non-default,WA,"48,688",0
37,132000,80,752,N,1623,5600,172500,172500,0.289821,Active,non-default,CA,"49,894",0
37,132000,80,745,N,2595,4127,160000,153000,0.628786,Pay-off,non-default,OH,"44,160",0
37,132387,95,659,N,838,3466,70000,62500,0.241777,Active,non-default,FL,"40,171",1
37,132800,80,706,N,1840,3345,155000,155120,0.550075,Pay-off,non-default,CA,"49,894",0
37,133650,90,525,N,2453,8917,170000,166900,0.275093,Active,non-default,GA,"43,217",0
37,133900,100,727,N,2530,3119,136000,135000,0.811157,Pay-off,non-default,MO,"43,988",0
37,134000,100,606,Y,1730,3869,123500,123500,0.447144,Active,non-default,AR,"33,948",1
37,134021,100,748,N,1601,3375,176000,175000,0.47437,Active,non-default,CO,"51,022",0
37,134233,102,711,Y,1670,4484,81000,81000,0.372435,Pay-off,non-default,FL,"40,171",1
37,134500,93,660,N,2175,4064,59000,59000,0.535187,Active,non-default,WV,"32,589",1
37,135000,100,627,Y,1882,4100,73000,70000,0.459024,Active,non-default,TX,"41,275",1
37,135000,100,673,N,1664,3121,220000,216900,0.533162,Active,non-default,IN,"43,003",0
37,135000,84,680,N,2300,4740,350000,135000,0.485232,Pay-off,non-default,CA,"49,894",0
37,135000,95,654,N,1943,5716,115000,110500,0.339923,Pay-off,non-default,CA,"49,894",1
37,135000,100,747,N,1879,4792,273000,272800,0.392112,Pay-off,non-default,VA,"53,275",0
37,135200,80,657,N,814,3308,110000,109900,0.24607,Active,non-default,AL,"38,111",1
37,135250,75,668,N,2151,3463,160000,160000,0.621138,Active,non-default,IL,"45,787",0
37,135373,97,664,N,1447,5960,170000,170000,0.242785,Pay-off,non-default,AZ,"42,590",0
37,135450,95,715,N,1721,3129,56000,56000,0.550016,Active,non-default,TX,"41,275",1
37,135500,100,792,N,1986,4342,233000,233000,0.457393,Pay-off,non-default,CA,"49,894",0
37,135555,95,556,N,1087,2340,119500,119500,0.46453,Active,non-default,GA,"43,217",1
37,135900,100,676,Y,1183,2139,115000,114528,0.553062,Active,non-default,IN,"43,003",1
37,136000,80,720,Y,612,8993,103500,102025,0.068053,Pay-off,non-default,NM,"37,587",1
37,136800,90,726,N,2694,4125,145000,139000,0.653091,Pay-off,non-default,CT,"55,970",0
37,137000,100,669,N,1536,3176,124500,112000,0.483627,Pay-off,non-default,TX,"41,275",1
37,137000,88,635,N,2350,5553,142000,141570,0.423195,Pay-off,non-default,FL,"40,171",0
37,137250,90,678,N,1940,3400,250000,254500,0.570588,Active,non-default,MI,"44,476",0
37,137750,95,739,N,1349,3981,182000,178000,0.33886,Active,non-default,CO,"51,022",0
37,138000,76,781,N,1656,4160,238000,230000,0.398077,Active,non-default,MI,"44,476",0
37,138150,90,778,N,2687,12417,354000,350240,0.216397,Pay-off,non-default,MO,"43,988",0
37,138800,80,660,N,338,2253,40000,40000,0.150022,Active,non-default,PA,"44,286",1
37,138800,88,660,N,1980,5034,180000,179900,0.393325,Pay-off,non-default,WA,"48,688",0
37,138905,97,793,N,1144,2606,80000,78000,0.438987,Active,non-default,NY,"44,228",1
37,139000,100,569,Y,1240,1856,73000,70900,0.668103,Default,default,VA,"53,275",1
37,139521,95,669,N,1800,3502,93000,91900,0.513992,Pay-off,non-default,FL,"40,171",1
37,139650,95,736,N,1570,2925,78000,77901,0.536752,Active,non-default,MN,"55,914",1
37,139887,95,667,Y,1113,3016,117900,117900,0.369032,Active,non-default,MI,"44,476",1
37,139900,100,776,N,2144,5729,118000,117000,0.374236,Active,non-default,FL,"40,171",1
37,139900,100,706,N,762,1805,95000,92001,0.422161,Pay-off,non-default,WA,"48,688",1
37,139900,100,651,N,917,3468,110000,109000,0.264418,Pay-off,non-default,FL,"40,171",1
37,140000,100,687,N,968,3443,83000,67094,0.28115,Active,non-default,FL,"40,171",1
37,140000,95,703,Y,1753,8868,230000,230000,0.197677,Active,non-default,OH,"44,160",0
37,140000,80,681,N,4082,9057,292000,290000,0.450701,Active,non-default,IL,"45,787",0
37,140000,80,726,N,2179,9000,268500,268500,0.242111,Pay-off,non-default,CA,"49,894",0
37,140577,102,748,N,2118,5025,285000,300000,0.421519,Pay-off,non-default,NY,"44,228",0
37,140600,95,569,N,1559,2688,156000,155979,0.579985,Active,non-default,GA,"43,217",0
37,140700,95,743,Y,1301,3469,128900,128900,0.375036,Active,non-default,OR,"42,617",1
37,141300,90,709,N,3143,8708,172000,172000,0.360932,Active,non-default,FL,"40,171",0
37,141500,100,706,N,1480,4160,184000,180000,0.355769,Active,non-default,CO,"51,022",0
37,141500,94,788,N,1051,3356,125000,115000,0.31317,Pay-off,non-default,VA,"53,275",1
37,141550,95,755,N,1467,3333,138000,138000,0.440144,Pay-off,non-default,PA,"44,286",1
37,141750,90,721,N,3244,8889,283000,280000,0.364945,Active,non-default,TX,"41,275",0
37,142400,95,630,Y,1605,3069,120000,118208,0.522972,Active,non-default,GA,"43,217",1
37,142400,95,627,Y,1985,4583,149000,149000,0.433122,Active,non-default,IL,"45,787",0
37,142400,95,583,N,1610,4890,227500,227500,0.329243,Pay-off,non-default,IL,"45,787",0
